origin,State_Name,State_Post_Office_Code,County
,FLORIDA,FL,Highlands County
,FLORIDA,FL,Highlands County
,FLORIDA,FL,Highlands County
,FLORIDA,FL,Highlands County
,FLORIDA,FL,Martin County
,FLORIDA,FL,Jackson County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Volusia County
,FLORIDA,FL,Taylor County
,FLORIDA,FL,Martin County
,FLORIDA,FL,St. Lucie County
,FLORIDA,FL,Martin County
,FLORIDA,FL,Martin County
,FLORIDA,FL,Monroe County
,FLORIDA,FL,Hendry County
,FLORIDA,FL,Broward County
,FLORIDA,FL,Leon County
TLH,FLORIDA,FL,Leon County
,FLORIDA,FL,Leon County
,FLORIDA,FL,Leon County
,FLORIDA,FL,Leon County
,FLORIDA,FL,Leon County
,FLORIDA,FL,Jefferson County
,FLORIDA,FL,Alachua County
,FLORIDA,FL,Broward County
TPA,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Pasco County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Pinellas County
,FLORIDA,FL,Lake County
,FLORIDA,FL,Lake County
,FLORIDA,FL,Alachua County
,FLORIDA,FL,Monroe County
,FLORIDA,FL,Monroe County
,FLORIDA,FL,Brevard County
,FLORIDA,FL,Brevard County
,FLORIDA,FL,Brevard County
,FLORIDA,FL,Brevard County
,FLORIDA,FL,Pasco County
,FLORIDA,FL,Gilchrist County
,FLORIDA,FL,Levy County
,FLORIDA,FL,Gilchrist County
,FLORIDA,FL,Lake County
,FLORIDA,FL,Marion County
,FLORIDA,FL,Brevard County
VPS,FLORIDA,FL,Okaloosa County
,FLORIDA,FL,Okaloosa County
,FLORIDA,FL,Okaloosa County
,FLORIDA,FL,Sarasota County
,FLORIDA,FL,Indian River County
,FLORIDA,FL,Indian River County
,FLORIDA,FL,Indian River County
,FLORIDA,FL,Indian River County
,FLORIDA,FL,Indian River County
,FLORIDA,FL,Indian River County
VRB,FLORIDA,FL,Indian River County
,FLORIDA,FL,Santa Rosa County
,FLORIDA,FL,Escambia County
,FLORIDA,FL,Escambia County
,FLORIDA,FL,Hardee County
,FLORIDA,FL,Wakulla County
,FLORIDA,FL,Marion County
,FLORIDA,FL,Marion County
,FLORIDA,FL,Putnam County
,FLORIDA,FL,Columbia County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Bay County
,FLORIDA,FL,Pasco County
,FLORIDA,FL,Osceola County
,FLORIDA,FL,Broward County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
PBI,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Palm Beach County
,FLORIDA,FL,Levy County
,FLORIDA,FL,Levy County
,FLORIDA,FL,Levy County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Hillsborough County
,FLORIDA,FL,Orange County
,FLORIDA,FL,Columbia County
,FLORIDA,FL,Indian River County
,FLORIDA,FL,Orange County
,FLORIDA,FL,Orange County
,FLORIDA,FL,Polk County
,FLORIDA,FL,Polk County
,FLORIDA,FL,Polk County
,FLORIDA,FL,Polk County
,FLORIDA,FL,Polk County
,FLORIDA,FL,Polk County
,FLORIDA,FL,Seminole County
,FLORIDA,FL,Union County
,FLORIDA,FL,Union County
,FLORIDA,FL,Osceola County
,FLORIDA,FL,Nassau County
,FLORIDA,FL,Orange County
,FLORIDA,FL,Orange County
,FLORIDA,FL,Orange County
,FLORIDA,FL,Pasco County
,FLORIDA,FL,Pasco County
,FLORIDA,FL,Pasco County
,FLORIDA,FL,Hardee County
,FLORIDA,FL,Manatee County
,GEORGIA,GA,Cook County
ABY,GEORGIA,GA,Dougherty County
,GEORGIA,GA,Dougherty County
,GEORGIA,GA,Baker County
,GEORGIA,GA,Bacon County
,GEORGIA,GA,Sumter County
,GEORGIA,GA,Sumter County
,GEORGIA,GA,Sumter County
,GEORGIA,GA,Sumter County
,GEORGIA,GA,Sumter County
,GEORGIA,GA,Columbia County
,GEORGIA,GA,Calhoun County
,GEORGIA,GA,Early County
,GEORGIA,GA,Turner County
,GEORGIA,GA,Turner County
,GEORGIA,GA,Clarke County
,GEORGIA,GA,Clarke County
FTY,GEORGIA,GA,Fulton County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Fulton County
ATL,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Newton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Decatur County
,GEORGIA,GA,Richmond County
,GEORGIA,GA,Richmond County
,GEORGIA,GA,Richmond County
,GEORGIA,GA,Richmond County
,GEORGIA,GA,Richmond County
AGS,GEORGIA,GA,Richmond County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Decatur County
,GEORGIA,GA,Decatur County
,GEORGIA,GA,Decatur County
,GEORGIA,GA,Decatur County
,GEORGIA,GA,Decatur County
,GEORGIA,GA,Cherokee County
,GEORGIA,GA,Lamar County
,GEORGIA,GA,Lamar County
,GEORGIA,GA,Appling County
,GEORGIA,GA,Appling County
,GEORGIA,GA,Union County
,GEORGIA,GA,Union County
,GEORGIA,GA,Early County
,GEORGIA,GA,Early County
,GEORGIA,GA,Fannin County
,GEORGIA,GA,Fannin County
,GEORGIA,GA,Fannin County
,GEORGIA,GA,Richmond County
,GEORGIA,GA,Morgan County
,GEORGIA,GA,Morgan County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Appling County
BQK,GEORGIA,GA,Glynn County
,GEORGIA,GA,Morgan County
,GEORGIA,GA,Marion County
,GEORGIA,GA,Gwinnett County
,GEORGIA,GA,Taylor County
,GEORGIA,GA,Dooly County
,GEORGIA,GA,Peach County
,GEORGIA,GA,Peach County
,GEORGIA,GA,Grady County
,GEORGIA,GA,Gordon County
,GEORGIA,GA,Gordon County
,GEORGIA,GA,Appling County
,GEORGIA,GA,Mitchell County
,GEORGIA,GA,Franklin County
,GEORGIA,GA,Oglethorpe County
,GEORGIA,GA,Cherokee County
,GEORGIA,GA,Cherokee County
,GEORGIA,GA,Franklin County
,GEORGIA,GA,Franklin County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
VPC,GEORGIA,GA,Bartow County
,GEORGIA,GA,Floyd County
,GEORGIA,GA,Polk County
,GEORGIA,GA,Heard County
,GEORGIA,GA,Catoosa County
,GEORGIA,GA,Habersham County
,GEORGIA,GA,Habersham County
,GEORGIA,GA,Habersham County
,GEORGIA,GA,Evans County
,GEORGIA,GA,Rabun County
,GEORGIA,GA,Rabun County
,GEORGIA,GA,Hall County
,GEORGIA,GA,White County
,GEORGIA,GA,White County
,GEORGIA,GA,Effingham County
,GEORGIA,GA,Bleckley County
,GEORGIA,GA,Tattnall County
CSG,GEORGIA,GA,Muscogee County
,GEORGIA,GA,Muscogee County
,GEORGIA,GA,Muscogee County
,GEORGIA,GA,Jackson County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Rockdale County
,GEORGIA,GA,Rockdale County
,GEORGIA,GA,Rockdale County
,GEORGIA,GA,Rockdale County
,GEORGIA,GA,Crisp County
,GEORGIA,GA,Habersham County
,GEORGIA,GA,Newton County
,GEORGIA,GA,Newton County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Newton County
,GEORGIA,GA,Murray County
,GEORGIA,GA,Camden County
,GEORGIA,GA,Forsyth County
,GEORGIA,GA,Forsyth County
,GEORGIA,GA,Forsyth County
,GEORGIA,GA,Cherokee County
,GEORGIA,GA,Forsyth County
,GEORGIA,GA,Forsyth County
,GEORGIA,GA,Forsyth County
,GEORGIA,GA,Randolph County
,GEORGIA,GA,Lumpkin County
,GEORGIA,GA,Lumpkin County
,GEORGIA,GA,Paulding County
,GEORGIA,GA,Paulding County
,GEORGIA,GA,Whitfield County
,GEORGIA,GA,Whitfield County
,GEORGIA,GA,Whitfield County
,GEORGIA,GA,Twiggs County
,GEORGIA,GA,McIntosh County
,GEORGIA,GA,McIntosh County
,GEORGIA,GA,Terrell County
,GEORGIA,GA,Terrell County
,GEORGIA,GA,Dawson County
,GEORGIA,GA,Seminole County
,GEORGIA,GA,Coffee County
,GEORGIA,GA,Douglas County
,GEORGIA,GA,Paulding County
,GEORGIA,GA,Douglas County
,GEORGIA,GA,Douglas County
,GEORGIA,GA,Laurens County
,GEORGIA,GA,Laurens County
,GEORGIA,GA,Laurens County
,GEORGIA,GA,Laurens County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Laurens County
,GEORGIA,GA,Laurens County
,GEORGIA,GA,Dodge County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Putnam County
,GEORGIA,GA,Putnam County
,GEORGIA,GA,Calhoun County
,GEORGIA,GA,Elbert County
,GEORGIA,GA,Gilmer County
,GEORGIA,GA,Murray County
,GEORGIA,GA,Bartow County
,GEORGIA,GA,Columbia County
,GEORGIA,GA,Clinch County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Ben Hill County
,GEORGIA,GA,Ben Hill County
,GEORGIA,GA,Hall County
,GEORGIA,GA,Charlton County
,GEORGIA,GA,Charlton County
,GEORGIA,GA,Monroe County
,GEORGIA,GA,Monroe County
,GEORGIA,GA,Monroe County
,GEORGIA,GA,Chattahoochee County
,GEORGIA,GA,Clay County
,GEORGIA,GA,Richmond County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Liberty County
,GEORGIA,GA,Peach County
,GEORGIA,GA,Macon County
,GEORGIA,GA,Peach County
,GEORGIA,GA,Peach County
,GEORGIA,GA,Crawford County
,GEORGIA,GA,Heard County
,GEORGIA,GA,Heard County
,GEORGIA,GA,Hall County
,GEORGIA,GA,Hall County
,GEORGIA,GA,Hall County
,GEORGIA,GA,Forsyth County
,GEORGIA,GA,Jenkins County
,GEORGIA,GA,Hall County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Greene County
,GEORGIA,GA,Greene County
,GEORGIA,GA,Spalding County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Spalding County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Spalding County
,GEORGIA,GA,Spalding County
,GEORGIA,GA,Spalding County
,GEORGIA,GA,Effingham County
,GEORGIA,GA,Lowndes County
,GEORGIA,GA,Henry County
,GEORGIA,GA,Clayton County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Meriwether County
,GEORGIA,GA,Hart County
,GEORGIA,GA,Hart County
,GEORGIA,GA,Pulaski County
,GEORGIA,GA,Jeff Davis County
,GEORGIA,GA,Paulding County
,GEORGIA,GA,Meriwether County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Clinch County
,GEORGIA,GA,Butts County
,GEORGIA,GA,Irwin County
,GEORGIA,GA,Butts County
,GEORGIA,GA,Pickens County
,GEORGIA,GA,Jackson County
,GEORGIA,GA,Glynn County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Wayne County
,GEORGIA,GA,Wayne County
,GEORGIA,GA,Clayton County
,GEORGIA,GA,Bartow County
,GEORGIA,GA,Emanuel County
,GEORGIA,GA,Walker County
,GEORGIA,GA,Walker County
,GEORGIA,GA,Walker County
,GEORGIA,GA,Troup County
,GEORGIA,GA,Troup County
,GEORGIA,GA,Troup County
,GEORGIA,GA,Troup County
,GEORGIA,GA,Gwinnett County
,GEORGIA,GA,Gwinnett County
,GEORGIA,GA,Lee County
,GEORGIA,GA,Dooly County
,GEORGIA,GA,Lincoln County
,GEORGIA,GA,Douglas County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Spalding County
,GEORGIA,GA,Henry County
,GEORGIA,GA,Henry County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Walker County
,GEORGIA,GA,Jefferson County
,GEORGIA,GA,Henry County
,GEORGIA,GA,Stewart County
,GEORGIA,GA,Meriwether County
,GEORGIA,GA,Meriwether County
,GEORGIA,GA,Wheeler County
,GEORGIA,GA,Bibb County
,GEORGIA,GA,Bibb County
,GEORGIA,GA,Bibb County
MCN,GEORGIA,GA,Bibb County
,GEORGIA,GA,Morgan County
,GEORGIA,GA,Morgan County
,GEORGIA,GA,Morgan County
,GEORGIA,GA,Morgan County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,Candler County
,GEORGIA,GA,Candler County
,GEORGIA,GA,Burke County
,GEORGIA,GA,Liberty County
,GEORGIA,GA,Baldwin County
,GEORGIA,GA,Baldwin County
,GEORGIA,GA,Baldwin County
,GEORGIA,GA,Jenkins County
,GEORGIA,GA,Lamar County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Macon County
,GEORGIA,GA,Jasper County
,GEORGIA,GA,Bleckley County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Colquitt County
,GEORGIA,GA,Colquitt County
,GEORGIA,GA,Colquitt County
,GEORGIA,GA,Harris County
,GEORGIA,GA,Brantley County
,GEORGIA,GA,Berrien County
,GEORGIA,GA,Berrien County
,GEORGIA,GA,Lowndes County
,GEORGIA,GA,Morgan County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Emanuel County
,GEORGIA,GA,Irwin County
,GEORGIA,GA,Newton County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Pierce County
,GEORGIA,GA,Houston County
,GEORGIA,GA,Houston County
,GEORGIA,GA,Harris County
,GEORGIA,GA,Dooly County
,GEORGIA,GA,Wilcox County
,GEORGIA,GA,Sumter County
,GEORGIA,GA,Gordon County
,GEORGIA,GA,Brooks County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Tattnall County
,GEORGIA,GA,Liberty County
,GEORGIA,GA,Stewart County
,GEORGIA,GA,Catoosa County
,GEORGIA,GA,Clayton County
,GEORGIA,GA,Crawford County
,GEORGIA,GA,Screven County
,GEORGIA,GA,Floyd County
,GEORGIA,GA,Floyd County
,GEORGIA,GA,Heard County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Fulton County
,GEORGIA,GA,Washington County
,GEORGIA,GA,Washington County
,GEORGIA,GA,Chatham County
SAV,GEORGIA,GA,Chatham County
,GEORGIA,GA,Chatham County
,GEORGIA,GA,Chatham County
,GEORGIA,GA,Chatham County
,GEORGIA,GA,Effingham County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,Floyd County
,GEORGIA,GA,Coweta County
,GEORGIA,GA,McIntosh County
,GEORGIA,GA,McIntosh County
,GEORGIA,GA,Cobb County
,GEORGIA,GA,Gwinnett County
,GEORGIA,GA,Gwinnett County
,GEORGIA,GA,Gwinnett County
,GEORGIA,GA,Walton County
,GEORGIA,GA,Treutlen County
,GEORGIA,GA,Treutlen County
,GEORGIA,GA,Effingham County
,GEORGIA,GA,Bulloch County
,GEORGIA,GA,Bulloch County
,GEORGIA,GA,Bulloch County
,GEORGIA,GA,Bulloch County
,GEORGIA,GA,Bulloch County
,GEORGIA,GA,Henry County
,GEORGIA,GA,Henry County
,GEORGIA,GA,Henry County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,DeKalb County
,GEORGIA,GA,Glynn County
,GEORGIA,GA,Gwinnett County
,GEORGIA,GA,Union County
,GEORGIA,GA,Chattooga County
,GEORGIA,GA,Spalding County
,GEORGIA,GA,Emanuel County
,GEORGIA,GA,Emanuel County
,GEORGIA,GA,Screven County
,GEORGIA,GA,Screven County
,GEORGIA,GA,Screven County
,GEORGIA,GA,Worth County
,GEORGIA,GA,Worth County
,GEORGIA,GA,Talbot County
,GEORGIA,GA,Jackson County
,GEORGIA,GA,Haralson County
,GEORGIA,GA,Murray County
,GEORGIA,GA,Upson County
,GEORGIA,GA,Thomas County
,GEORGIA,GA,McDuffie County
,GEORGIA,GA,Tift County
,GEORGIA,GA,Tift County
,GEORGIA,GA,Stephens County
,GEORGIA,GA,Dade County
,GEORGIA,GA,Dade County
,GEORGIA,GA,Catoosa County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Dooly County
,GEORGIA,GA,Fulton County
VLD,GEORGIA,GA,Lowndes County
,GEORGIA,GA,Lowndes County
,GEORGIA,GA,Brooks County
,GEORGIA,GA,Lowndes County
,GEORGIA,GA,Lowndes County
,GEORGIA,GA,Lowndes County
,GEORGIA,GA,Spalding County
,GEORGIA,GA,Toombs County
,GEORGIA,GA,Douglas County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Emanuel County
,GEORGIA,GA,Meriwether County
,GEORGIA,GA,Houston County
,GEORGIA,GA,Houston County
,GEORGIA,GA,Wilkes County
,GEORGIA,GA,Wilkes County
,GEORGIA,GA,Harris County
,GEORGIA,GA,Ware County
,GEORGIA,GA,Ware County
,GEORGIA,GA,Ware County
,GEORGIA,GA,Burke County
,GEORGIA,GA,Burke County
,GEORGIA,GA,Burke County
,GEORGIA,GA,Burke County
,GEORGIA,GA,Burke County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Douglas County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Carroll County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Barrow County
,GEORGIA,GA,Barrow County
,GEORGIA,GA,Talbot County
,GEORGIA,GA,Talbot County
,GEORGIA,GA,Cherokee County
,GEORGIA,GA,Fayette County
,GEORGIA,GA,Jefferson County
,GEORGIA,GA,Johnson County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Pike County
,GEORGIA,GA,Burke County
GUM,GUAM,GU,Guam County
,GUAM,GU,Guam County
,GUAM,GU,Guam County
,GUAM,GU,Guam County
,HAWAII,HI,Hawaii County
HNM,HAWAII,HI,Maui County
,HAWAII,HI,Kauai County
,HAWAII,HI,Kauai County
,HAWAII,HI,Kauai County
,HAWAII,HI,Hawaii County
ITO,HAWAII,HI,Hawaii County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Hawaii County
HNL,HAWAII,HI,Honolulu County
,HAWAII,HI,Honolulu County
,HAWAII,HI,Honolulu County
,HAWAII,HI,Honolulu County
,HAWAII,HI,Honolulu County
,HAWAII,HI,Honolulu County
,HAWAII,HI,Hawaii County
OGG,HAWAII,HI,Maui County
KOA,HAWAII,HI,Hawaii County
LUP,HAWAII,HI,Kalawao County
MUE,HAWAII,HI,Hawaii County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Honolulu County
JRF,HAWAII,HI,Honolulu County
MKK,HAWAII,HI,Maui County
,HAWAII,HI,Maui County
,HAWAII,HI,Maui County
,HAWAII,HI,Maui County
,HAWAII,HI,Kauai County
JHM,HAWAII,HI,Maui County
,HAWAII,HI,Maui County
LNY,HAWAII,HI,Maui County
,HAWAII,HI,Maui County
LIH,HAWAII,HI,Kauai County
,HAWAII,HI,Honolulu County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Honolulu County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Kauai County
,HAWAII,HI,Kauai County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Honolulu County
,HAWAII,HI,Hawaii County
,HAWAII,HI,Maui County
,IOWA,IA,Hardin County
,IOWA,IA,Guthrie County
,IOWA,IA,Monroe County
,IOWA,IA,Monroe County
,IOWA,IA,Kossuth County
,IOWA,IA,Butler County
,IOWA,IA,Iowa County
,IOWA,IA,Story County
,IOWA,IA,Jones County
,IOWA,IA,Cass County
,IOWA,IA,Polk County
,IOWA,IA,Polk County
,IOWA,IA,Cass County
,IOWA,IA,Cass County
,IOWA,IA,Audubon County
,IOWA,IA,Audubon County
,IOWA,IA,Taylor County
,IOWA,IA,Benton County
,IOWA,IA,Jackson County
,IOWA,IA,Wright County
,IOWA,IA,Wapello County
,IOWA,IA,Davis County
,IOWA,IA,Davis County
,IOWA,IA,Boone County
,IOWA,IA,Boone County
,IOWA,IA,Poweshiek County
,IOWA,IA,Winnebago County
BRL,IOWA,IA,Des Moines County
,IOWA,IA,Des Moines County
,IOWA,IA,Carroll County
,IOWA,IA,Carroll County
,IOWA,IA,Pottawattamie County
,IOWA,IA,Black Hawk County
,IOWA,IA,Black Hawk County
,IOWA,IA,Linn County
,IOWA,IA,Linn County
CID,IOWA,IA,Linn County
,IOWA,IA,Linn County
,IOWA,IA,Appanoose County
,IOWA,IA,Appanoose County
,IOWA,IA,Lucas County
,IOWA,IA,Lucas County
,IOWA,IA,Floyd County
,IOWA,IA,Floyd County
,IOWA,IA,Cherokee County
,IOWA,IA,Cherokee County
,IOWA,IA,Page County
,IOWA,IA,Wright County
,IOWA,IA,Wright County
,IOWA,IA,Clinton County
,IOWA,IA,Clinton County
,IOWA,IA,Carroll County
,IOWA,IA,Adams County
,IOWA,IA,Kossuth County
,IOWA,IA,Wayne County
,IOWA,IA,Wayne County
,IOWA,IA,Wayne County
,IOWA,IA,Pottawattamie County
,IOWA,IA,Pottawattamie County
,IOWA,IA,Pottawattamie County
,IOWA,IA,Pottawattamie County
,IOWA,IA,Howard County
,IOWA,IA,Union County
,IOWA,IA,Union County
,IOWA,IA,Union County
,IOWA,IA,Dallas County
,IOWA,IA,Hancock County
,IOWA,IA,Dallas County
,IOWA,IA,Scott County
,IOWA,IA,Scott County
,IOWA,IA,Scott County
,IOWA,IA,Winneshiek County
,IOWA,IA,Winneshiek County
,IOWA,IA,Crawford County
DSM,IOWA,IA,Polk County
,IOWA,IA,Polk County
,IOWA,IA,Polk County
,IOWA,IA,Polk County
,IOWA,IA,Polk County
,IOWA,IA,Polk County
,IOWA,IA,Allamakee County
,IOWA,IA,Adair County
,IOWA,IA,Dubuque County
,IOWA,IA,Dubuque County
DBQ,IOWA,IA,Dubuque County
,IOWA,IA,Dubuque County
,IOWA,IA,Wright County
,IOWA,IA,Mahaska County
,IOWA,IA,Hardin County
,IOWA,IA,Clayton County
,IOWA,IA,Clayton County
,IOWA,IA,Palo Alto County
,IOWA,IA,Palo Alto County
,IOWA,IA,Emmet County
,IOWA,IA,Jefferson County
,IOWA,IA,Jefferson County
,IOWA,IA,Polk County
,IOWA,IA,Hancock County
FOD,IOWA,IA,Webster County
,IOWA,IA,Webster County
,IOWA,IA,Lee County
,IOWA,IA,Adair County
,IOWA,IA,Adair County
,IOWA,IA,Poweshiek County
,IOWA,IA,Poweshiek County
,IOWA,IA,Adair County
,IOWA,IA,Grundy County
,IOWA,IA,Guthrie County
,IOWA,IA,Clayton County
,IOWA,IA,Clayton County
,IOWA,IA,Fremont County
,IOWA,IA,Franklin County
,IOWA,IA,Franklin County
,IOWA,IA,Shelby County
,IOWA,IA,Shelby County
,IOWA,IA,Black Hawk County
,IOWA,IA,Black Hawk County
,IOWA,IA,Humboldt County
,IOWA,IA,Humboldt County
,IOWA,IA,Wayne County
,IOWA,IA,Ida County
,IOWA,IA,Ida County
,IOWA,IA,Buchanan County
,IOWA,IA,Warren County
,IOWA,IA,Warren County
,IOWA,IA,Warren County
,IOWA,IA,Warren County
,IOWA,IA,Warren County
,IOWA,IA,Warren County
,IOWA,IA,Johnson County
,IOWA,IA,Johnson County
,IOWA,IA,Johnson County
,IOWA,IA,Johnson County
,IOWA,IA,Johnson County
,IOWA,IA,Hardin County
,IOWA,IA,Black Hawk County
,IOWA,IA,Greene County
,IOWA,IA,Greene County
,IOWA,IA,Hamilton County
,IOWA,IA,Lee County
,IOWA,IA,Lee County
,IOWA,IA,Van Buren County
,IOWA,IA,Van Buren County
,IOWA,IA,Marion County
,IOWA,IA,Marion County
,IOWA,IA,Calhoun County
,IOWA,IA,Winnebago County
,IOWA,IA,Decatur County
,IOWA,IA,Decatur County
,IOWA,IA,Black Hawk County
,IOWA,IA,Lyon County
,IOWA,IA,Woodbury County
,IOWA,IA,Plymouth County
,IOWA,IA,Plymouth County
,IOWA,IA,Decatur County
,IOWA,IA,Kossuth County
,IOWA,IA,Jefferson County
,IOWA,IA,Calhoun County
,IOWA,IA,Delaware County
,IOWA,IA,Monona County
,IOWA,IA,Jackson County
,IOWA,IA,Cherokee County
,IOWA,IA,Linn County
,IOWA,IA,Marshall County
,IOWA,IA,Marshall County
MCW,IOWA,IA,Cerro Gordo County
,IOWA,IA,Cerro Gordo County
,IOWA,IA,Sioux County
,IOWA,IA,Scott County
,IOWA,IA,Scott County
,IOWA,IA,Des Moines County
,IOWA,IA,Des Moines County
,IOWA,IA,Des Moines County
,IOWA,IA,Dickinson County
,IOWA,IA,Wayne County
,IOWA,IA,Harrison County
,IOWA,IA,Clayton County
,IOWA,IA,Poweshiek County
,IOWA,IA,Jones County
,IOWA,IA,Ringgold County
,IOWA,IA,Henry County
,IOWA,IA,Henry County
,IOWA,IA,Muscatine County
,IOWA,IA,Muscatine County
,IOWA,IA,Story County
,IOWA,IA,Chickasaw County
,IOWA,IA,Chickasaw County
,IOWA,IA,Chickasaw County
,IOWA,IA,Jasper County
,IOWA,IA,Jasper County
,IOWA,IA,Cerro Gordo County
,IOWA,IA,Worth County
,IOWA,IA,Pottawattamie County
,IOWA,IA,Fayette County
,IOWA,IA,Fayette County
,IOWA,IA,Monona County
,IOWA,IA,Sioux County
